Nr	date	time	Ux	Uy	Uz	U3
26962 2025.03.12 15:29:49.640 -0.079341 0.387608 0.004054 -0.000064
26963 2025.03.12 15:29:49.642 -0.058752 0.387888 -0.014736 -0.001423
26964 2025.03.12 15:29:49.644 -0.044080 0.388088 -0.014216 -0.002223
26965 2025.03.12 15:29:49.646 -0.025810 0.388328 -0.003102 -0.002023
26966 2025.03.12 15:29:49.647 -0.016855 0.388528 0.005373 -0.001423
26967 2025.03.12 15:29:49.649 -0.000344 0.388608 -0.014096 -0.002702
26968 2025.03.12 15:29:49.651 0.016407 0.388848 -0.015176 -0.003742
26969 2025.03.12 15:29:49.653 0.033118 0.388968 -0.007780 -0.003982
26970 2025.03.12 15:29:49.655 0.054547 0.389287 -0.008699 -0.004381
26971 2025.03.12 15:29:49.656 0.063462 0.389088 0.003055 -0.003862
26972 2025.03.12 15:29:49.658 0.076695 0.389367 -0.013417 -0.004781
26973 2025.03.12 15:29:49.660 0.098084 0.389287 0.002375 -0.003982
26974 2025.03.12 15:29:49.662 0.114915 0.389487 -0.008299 -0.004501
26975 2025.03.12 15:29:49.664 0.131346 0.389967 -0.012697 -0.005061
26976 2025.03.12 15:29:49.666 0.148257 0.389767 0.000096 -0.004621
26977 2025.03.12 15:29:49.668 0.165208 0.389807 -0.014656 -0.005501
26978 2025.03.12 15:29:49.671 0.187955 0.389767 0.002135 -0.004461
26979 2025.03.12 15:29:49.673 0.208624 0.390007 -0.007540 -0.004821
26980 2025.03.12 15:29:49.675 0.225175 0.389887 0.002255 -0.004142
26981 2025.03.12 15:29:49.676 0.237529 0.390127 0.004054 -0.003342
26982 2025.03.12 15:29:49.678 0.247563 0.389967 0.002175 -0.003222
26983 2025.03.12 15:29:49.680 0.264874 0.390047 0.002655 -0.002742
26984 2025.03.12 15:29:49.682 0.279067 0.390247 -0.010058 -0.003462
26985 2025.03.12 15:29:49.684 0.295218 0.389647 0.000696 -0.002702
26986 2025.03.12 15:29:49.685 0.304773 0.390527 -0.010738 -0.003422
26987 2025.03.12 15:29:49.687 0.321644 0.390287 0.004854 -0.002742
26988 2025.03.12 15:29:49.689 0.332478 0.390407 -0.008859 -0.003422
26989 2025.03.12 15:29:49.690 0.346151 0.390447 -0.012697 -0.004341
26990 2025.03.12 15:29:49.692 0.359024 0.390607 -0.016495 -0.005261
26991 2025.03.12 15:29:49.694 0.374815 0.390687 -0.012257 -0.005701
26992 2025.03.12 15:29:49.696 0.387009 0.390727 -0.009499 -0.006220
26993 2025.03.12 15:29:49.698 0.403960 0.390407 0.003095 -0.005461
26994 2025.03.12 15:29:49.700 0.413834 0.390527 -0.008379 -0.005981
26995 2025.03.12 15:29:49.702 0.429866 0.390527 -0.003902 -0.005741
26996 2025.03.12 15:29:49.704 0.437062 0.390607 -0.014096 -0.006380
26997 2025.03.12 15:29:49.707 0.449295 0.390487 -0.001903 -0.005861
26998 2025.03.12 15:29:49.709 0.455012 0.390767 -0.001263 -0.005541
26999 2025.03.12 15:29:49.711 0.459690 0.390567 0.007572 -0.004381
27000 2025.03.12 15:29:49.713 0.463847 0.390847 -0.013776 -0.005381
27001 2025.03.12 15:29:49.714 0.467446 0.390567 0.006373 -0.004261
27002 2025.03.12 15:29:49.716 0.469844 0.390727 0.003934 -0.003502
27003 2025.03.12 15:29:49.718 0.473722 0.390727 0.001136 -0.003262
27004 2025.03.12 15:29:49.720 0.476481 0.390647 0.000576 -0.003262
27005 2025.03.12 15:29:49.722 0.478400 0.390687 0.009891 -0.001703
27006 2025.03.12 15:29:49.724 0.480239 0.390687 -0.007500 -0.002422
27007 2025.03.12 15:29:49.725 0.481718 0.390687 -0.011098 -0.003422
27008 2025.03.12 15:29:49.727 0.482997 0.390327 0.001376 -0.002662
27009 2025.03.12 15:29:49.729 0.484356 0.390767 -0.010218 -0.003622
27010 2025.03.12 15:29:49.731 0.485396 0.366300 0.001096 -0.003102
27011 2025.03.12 15:29:49.732 0.486675 0.355306 0.006173 -0.002263
27012 2025.03.12 15:29:49.734 0.487275 0.339034 -0.001023 -0.002702
27013 2025.03.12 15:29:49.736 0.487994 0.320924 0.002735 -0.002023
27014 2025.03.12 15:29:49.738 0.488314 0.304733 -0.000943 -0.002223
27015 2025.03.12 15:29:49.740 0.489314 0.287382 -0.001543 -0.002263
27016 2025.03.12 15:29:49.741 0.489674 0.287302 -0.013217 -0.003302
27017 2025.03.12 15:29:49.743 0.490153 0.266393 -0.015575 -0.004581
27018 2025.03.12 15:29:49.745 0.490433 0.255799 -0.006460 -0.004821
27019 2025.03.12 15:29:49.747 0.490873 0.235650 -0.015216 -0.005861
27020 2025.03.12 15:29:49.749 0.491033 0.224616 0.008652 -0.004701
27021 2025.03.12 15:29:49.750 0.491433 0.203547 0.006693 -0.003942
27022 2025.03.12 15:29:49.752 0.491593 0.189435 -0.015176 -0.004901
27023 2025.03.12 15:29:49.754 0.491673 0.180519 0.000976 -0.004381
27024 2025.03.12 15:29:49.756 0.491992 0.154693 0.003534 -0.003982
27025 2025.03.12 15:29:49.758 0.491992 0.148137 -0.000304 -0.004181
27026 2025.03.12 15:29:49.760 0.492432 0.124429 -0.003462 -0.004381
27027 2025.03.12 15:29:49.761 0.492552 0.106359 -0.009579 -0.004981
27028 2025.03.12 15:29:49.764 0.492952 0.092007 -0.007860 -0.005341
27029 2025.03.12 15:29:49.766 0.492552 0.068939 -0.008059 -0.005861
27030 2025.03.12 15:29:49.767 0.492632 0.068779 -0.011578 -0.006380
27031 2025.03.12 15:29:49.769 0.492672 0.041674 0.000976 -0.005781
27032 2025.03.12 15:29:49.771 0.492792 0.032319 -0.013417 -0.007060
27033 2025.03.12 15:29:49.773 0.492832 0.010291 0.002455 -0.005821
27034 2025.03.12 15:29:49.775 0.492832 -0.012537 -0.007900 -0.006340
27035 2025.03.12 15:29:49.776 0.493192 -0.010738 -0.008699 -0.006580
27036 2025.03.12 15:29:49.778 0.493072 -0.036684 0.000576 -0.006220
27037 2025.03.12 15:29:49.780 0.493032 -0.050757 -0.011498 -0.007140
27038 2025.03.12 15:29:49.782 0.493272 -0.074424 0.007532 -0.005741
27039 2025.03.12 15:29:49.784 0.492952 -0.088136 0.009451 -0.004701
27040 2025.03.12 15:29:49.786 0.493112 -0.104368 0.000696 -0.004381
27041 2025.03.12 15:29:49.788 0.493192 -0.120159 -0.014536 -0.005621
27042 2025.03.12 15:29:49.789 0.493232 -0.132912 0.008812 -0.004261
27043 2025.03.12 15:29:49.791 0.493112 -0.147225 0.006293 -0.003622
27044 2025.03.12 15:29:49.793 0.493192 -0.163016 -0.015016 -0.004541
27045 2025.03.12 15:29:49.795 0.493112 -0.182126 -0.010138 -0.005381
27046 2025.03.12 15:29:49.797 0.493472 -0.199077 -0.004102 -0.005501
27047 2025.03.12 15:29:49.799 0.493392 -0.215188 -0.009459 -0.006460
27048 2025.03.12 15:29:49.800 0.493072 -0.224064 -0.004421 -0.006420
27049 2025.03.12 15:29:49.802 0.493312 -0.242654 -0.013816 -0.007060
27050 2025.03.12 15:29:49.804 0.493232 -0.255766 0.000896 -0.006420
27051 2025.03.12 15:29:49.806 0.493192 -0.266641 0.002695 -0.005901
27052 2025.03.12 15:29:49.808 0.493072 -0.277075 0.000616 -0.005341
27053 2025.03.12 15:29:49.810 0.493352 -0.286350 -0.010858 -0.006140
27054 2025.03.12 15:29:49.812 0.493152 -0.294866 -0.007780 -0.006500
27055 2025.03.12 15:29:49.814 0.493232 -0.302102 -0.009978 -0.007060
27056 2025.03.12 15:29:49.815 0.493112 -0.309538 0.000976 -0.006100
27057 2025.03.12 15:29:49.818 0.493192 -0.316454 -0.003542 -0.006060
27058 2025.03.12 15:29:49.820 0.493192 -0.323570 -0.005421 -0.006380
27059 2025.03.12 15:29:49.822 0.493192 -0.329047 -0.005021 -0.006420
27060 2025.03.12 15:29:49.824 0.493392 -0.333525 -0.011737 -0.007020
27061 2025.03.12 15:29:49.825 0.493312 -0.338122 -0.015855 -0.007979
27062 2025.03.12 15:29:49.827 0.493272 -0.342000 -0.014696 -0.008539
27063 2025.03.12 15:29:49.829 0.493512 -0.345478 -0.008299 -0.008579
27064 2025.03.12 15:29:49.831 0.493152 -0.349436 -0.004142 -0.008459
27065 2025.03.12 15:29:49.833 0.493272 -0.352674 -0.017254 -0.009339
27066 2025.03.12 15:29:49.834 0.493352 -0.355473 -0.014416 -0.009938
27067 2025.03.12 15:29:49.836 0.493192 -0.358511 -0.005261 -0.009579
27068 2025.03.12 15:29:49.838 0.493232 -0.361230 0.002255 -0.008699
27069 2025.03.12 15:29:49.840 0.471763 -0.363429 0.001176 -0.008059
27070 2025.03.12 15:29:49.842 0.457531 -0.365508 -0.009619 -0.008539
27071 2025.03.12 15:29:49.844 0.442419 -0.367147 -0.012377 -0.008779
27072 2025.03.12 15:29:49.846 0.433584 -0.369026 0.004054 -0.007860
27073 2025.03.12 15:29:49.847 0.424069 -0.370505 -0.004301 -0.007900
27074 2025.03.12 15:29:49.849 0.407358 -0.372104 -0.005861 -0.008059
27075 2025.03.12 15:29:49.851 0.396923 -0.373303 -0.013496 -0.008539
27076 2025.03.12 15:29:49.853 0.382931 -0.374943 0.002455 -0.007580
27077 2025.03.12 15:29:49.854 0.370218 -0.376022 0.002575 -0.006700
27078 2025.03.12 15:29:49.856 0.358824 -0.377141 0.008092 -0.005421
27079 2025.03.12 15:29:49.858 0.341673 -0.378341 -0.012417 -0.006580
27080 2025.03.12 15:29:49.860 0.329280 -0.379340 -0.014576 -0.007380
27081 2025.03.12 15:29:49.862 0.314288 -0.380180 -0.011058 -0.008019
27082 2025.03.12 15:29:49.863 0.301055 -0.381019 -0.010818 -0.008379
27083 2025.03.12 15:29:49.865 0.290500 -0.381619 -0.000783 -0.007260
27084 2025.03.12 15:29:49.867 0.271710 -0.382339 0.004574 -0.006740
27085 2025.03.12 15:29:49.869 0.254520 -0.383018 0.004694 -0.005981
27086 2025.03.12 15:29:49.871 0.240087 -0.383538 -0.010578 -0.006780
27087 2025.03.12 15:29:49.873 0.223976 -0.384178 -0.009659 -0.007180
27088 2025.03.12 15:29:49.875 0.205626 -0.384577 -0.009099 -0.007460
27089 2025.03.12 15:29:49.876 0.196151 -0.385097 -0.012417 -0.008139
27090 2025.03.12 15:29:49.878 0.180280 -0.385257 -0.013536 -0.008659
27091 2025.03.12 15:29:49.880 0.164928 -0.385977 0.003334 -0.007660
27092 2025.03.12 15:29:49.882 0.150575 -0.386057 -0.004941 -0.007620
27093 2025.03.12 15:29:49.884 0.131146 -0.386576 -0.010778 -0.008139
27094 2025.03.12 15:29:49.886 0.112876 -0.386816 -0.015815 -0.008859
27095 2025.03.12 15:29:49.887 0.105080 -0.386976 -0.014976 -0.009659
27096 2025.03.12 15:29:49.889 0.087130 -0.387416 -0.000703 -0.008819
27097 2025.03.12 15:29:49.891 0.071418 -0.387656 0.002215 -0.008059
27098 2025.03.12 15:29:49.893 0.053148 -0.387616 0.001695 -0.007380
27099 2025.03.12 15:29:49.894 0.046391 -0.387856 0.001455 -0.006380
27100 2025.03.12 15:29:49.898 0.008572 -0.388215 -0.013696 -0.007140
27101 2025.03.12 15:29:49.900 -0.009339 -0.388495 0.000736 -0.006620
27102 2025.03.12 15:29:49.902 -0.026769 -0.388455 0.000136 -0.005981
27103 2025.03.12 15:29:49.904 -0.044840 -0.388615 -0.014816 -0.007020
27104 2025.03.12 15:29:49.906 -0.062710 -0.388575 -0.016135 -0.008099
27105 2025.03.12 15:29:49.909 -0.088416 -0.389055 0.008252 -0.006860
27106 2025.03.12 15:29:49.911 -0.105727 -0.388935 0.005054 -0.005981
27107 2025.03.12 15:29:49.913 -0.121678 -0.388815 0.002775 -0.005341
27108 2025.03.12 15:29:49.915 -0.139509 -0.388735 -0.011338 -0.006140
27109 2025.03.12 15:29:49.917 -0.152862 -0.389055 -0.004261 -0.006140
27110 2025.03.12 15:29:49.919 -0.168573 -0.389255 -0.001463 -0.005901
27111 2025.03.12 15:29:49.922 -0.200836 -0.389135 -0.015655 -0.006940
27112 2025.03.12 15:29:49.924 -0.215428 -0.389135 -0.012537 -0.007540
27113 2025.03.12 15:29:49.926 -0.236777 -0.389495 -0.000903 -0.007100
27114 2025.03.12 15:29:49.928 -0.246012 -0.389455 0.000816 -0.006460
27115 2025.03.12 15:29:49.929 -0.254007 -0.389295 -0.010498 -0.007100
27116 2025.03.12 15:29:49.931 -0.273557 -0.389255 0.002535 -0.006420
27117 2025.03.12 15:29:49.933 -0.285870 -0.389455 0.002415 -0.005821
27118 2025.03.12 15:29:49.935 -0.301942 -0.389375 -0.006580 -0.005981
27119 2025.03.12 15:29:49.937 -0.320252 -0.389575 0.002735 -0.005221
27120 2025.03.12 15:29:49.939 -0.331006 -0.389575 -0.001583 -0.005501
27121 2025.03.12 15:29:49.941 -0.350835 -0.389735 0.003175 -0.004541
27122 2025.03.12 15:29:49.943 -0.366227 -0.389455 -0.005461 -0.004781
27123 2025.03.12 15:29:49.944 -0.371744 -0.389615 0.001336 -0.004261
27124 2025.03.12 15:29:49.946 -0.385897 -0.389575 -0.015336 -0.005501
27125 2025.03.12 15:29:49.948 -0.400089 -0.389495 -0.015495 -0.006380
27126 2025.03.12 15:29:49.950 -0.414921 -0.389695 -0.002342 -0.006060
27127 2025.03.12 15:29:49.952 -0.428234 -0.389575 0.000176 -0.005701
27128 2025.03.12 15:29:49.954 -0.438588 -0.389495 -0.007420 -0.006021
27129 2025.03.12 15:29:49.956 -0.445984 -0.389495 -0.009619 -0.006500
27130 2025.03.12 15:29:49.958 -0.452461 -0.389615 0.001855 -0.005621
27131 2025.03.12 15:29:49.960 -0.457578 -0.389735 -0.001863 -0.005581
27132 2025.03.12 15:29:49.962 -0.462136 -0.389615 0.000896 -0.004701
27133 2025.03.12 15:29:49.964 -0.466374 -0.389575 -0.015296 -0.005781
27134 2025.03.12 15:29:49.966 -0.469732 -0.389375 -0.015056 -0.006620
27135 2025.03.12 15:29:49.968 -0.473290 -0.389415 -0.006780 -0.006620
27136 2025.03.12 15:29:49.970 -0.476208 -0.389695 0.007012 -0.005541
27137 2025.03.12 15:29:49.972 -0.478727 -0.389735 0.000656 -0.005261
27138 2025.03.12 15:29:49.974 -0.480366 -0.389535 -0.001343 -0.004901
27139 2025.03.12 15:29:49.975 -0.482205 -0.389655 0.004694 -0.004221
27140 2025.03.12 15:29:49.978 -0.484324 -0.389655 0.004694 -0.003662
27141 2025.03.12 15:29:49.980 -0.485603 -0.364148 -0.015775 -0.004781
27142 2025.03.12 15:29:49.982 -0.486883 -0.353914 -0.001583 -0.004381
27143 2025.03.12 15:29:49.984 -0.487562 -0.331246 0.003734 -0.003382
27144 2025.03.12 15:29:49.986 -0.488122 -0.325369 -0.004022 -0.003502
27145 2025.03.12 15:29:49.988 -0.489121 -0.307099 0.004054 -0.002942
27146 2025.03.12 15:29:49.990 -0.489761 -0.286350 0.001695 -0.002582
27147 2025.03.12 15:29:49.992 -0.490081 -0.271558 -0.010778 -0.003462
27148 2025.03.12 15:29:49.993 -0.490521 -0.267920 -0.013017 -0.004261
27149 2025.03.12 15:29:49.995 -0.491040 -0.246212 -0.007420 -0.004221
27150 2025.03.12 15:29:49.997 -0.491200 -0.238816 0.000376 -0.003502
27151 2025.03.12 15:29:49.999 -0.491640 -0.211230 0.007332 -0.002462
27152 2025.03.12 15:29:50.001 -0.491760 -0.198077 0.002095 -0.001983
27153 2025.03.12 15:29:50.003 -0.492040 -0.188083 0.002615 -0.001663
27154 2025.03.12 15:29:50.004 -0.492200 -0.178248 -0.014736 -0.002662
27155 2025.03.12 15:29:50.006 -0.492200 -0.161457 -0.002702 -0.002462
27156 2025.03.12 15:29:50.008 -0.492599 -0.133912 0.001695 -0.002063
27157 2025.03.12 15:29:50.010 -0.492440 -0.128555 -0.010418 -0.002822
27158 2025.03.12 15:29:50.011 -0.492679 -0.107166 -0.010818 -0.003382
27159 2025.03.12 15:29:50.013 -0.492759 -0.099250 0.002215 -0.002942
27160 2025.03.12 15:29:50.015 -0.492999 -0.079141 -0.014616 -0.003462
27161 2025.03.12 15:29:50.017 -0.493079 -0.057553 -0.005941 -0.003582
27162 2025.03.12 15:29:50.019 -0.492799 -0.046199 -0.003862 -0.003822
27163 2025.03.12 15:29:50.021 -0.492999 -0.028728 -0.000863 -0.003422
27164 2025.03.12 15:29:50.022 -0.493079 -0.021692 -0.000024 -0.003062
27165 2025.03.12 15:29:50.024 -0.493319 0.000216 -0.013017 -0.004062
27166 2025.03.12 15:29:50.026 -0.493279 0.013129 -0.000503 -0.003582
27167 2025.03.12 15:29:50.028 -0.493199 0.037516 -0.013656 -0.004022
27168 2025.03.12 15:29:50.029 -0.493239 0.046511 0.006613 -0.003022
27169 2025.03.12 15:29:50.031 -0.493479 0.060064 -0.000783 -0.002982
27170 2025.03.12 15:29:50.033 -0.493479 0.081253 0.004854 -0.002143
27171 2025.03.12 15:29:50.035 -0.493559 0.099843 -0.003582 -0.002183
27172 2025.03.12 15:29:50.037 -0.493479 0.117393 0.003095 -0.001703
27173 2025.03.12 15:29:50.039 -0.493479 0.137263 -0.010138 -0.002582
27174 2025.03.12 15:29:50.040 -0.493519 0.144419 0.000016 -0.002263
27175 2025.03.12 15:29:50.042 -0.493559 0.156892 -0.003862 -0.002303
27176 2025.03.12 15:29:50.044 -0.493559 0.175322 -0.004341 -0.002382
27177 2025.03.12 15:29:50.046 -0.493399 0.190634 -0.000543 -0.001943
27178 2025.03.12 15:29:50.048 -0.493559 0.209064 0.002295 -0.001423
27179 2025.03.12 15:29:50.050 -0.493439 0.225056 0.004734 -0.000823
27180 2025.03.12 15:29:50.052 -0.493399 0.238128 0.006493 -0.000144
27181 2025.03.12 15:29:50.054 -0.493439 0.252761 -0.013017 -0.001663
27182 2025.03.12 15:29:50.056 -0.493239 0.264794 0.006093 -0.000503
27183 2025.03.12 15:29:50.057 -0.493479 0.274869 -0.013536 -0.001823
27184 2025.03.12 15:29:50.059 -0.493319 0.283464 0.000936 -0.001383
27185 2025.03.12 15:29:50.061 -0.493439 0.291340 0.005253 -0.000823
27186 2025.03.12 15:29:50.063 -0.493319 0.299416 -0.000264 -0.000823
27187 2025.03.12 15:29:50.065 -0.493239 0.306252 -0.004142 -0.001103
27188 2025.03.12 15:29:50.066 -0.493519 0.312728 -0.003262 -0.001263
27189 2025.03.12 15:29:50.068 -0.493399 0.318685 0.002655 -0.000703
27190 2025.03.12 15:29:50.070 -0.493319 0.325722 -0.002862 -0.000743
27191 2025.03.12 15:29:50.072 -0.493239 0.331598 -0.007460 -0.001383
27192 2025.03.12 15:29:50.074 -0.493239 0.336076 -0.009299 -0.002382
27193 2025.03.12 15:29:50.076 -0.493479 0.339954 0.006173 -0.001663
27194 2025.03.12 15:29:50.078 -0.493319 0.344192 0.006693 -0.000823
27195 2025.03.12 15:29:50.080 -0.493359 0.347790 -0.014616 -0.001983
27196 2025.03.12 15:29:50.082 -0.493439 0.351228 -0.008899 -0.002622
27197 2025.03.12 15:29:50.084 -0.493239 0.354946 -0.002023 -0.002422
27198 2025.03.12 15:29:50.086 -0.493399 0.357584 -0.009339 -0.003142
27199 2025.03.12 15:29:50.088 -0.493359 0.360663 0.005054 -0.002183
27200 2025.03.12 15:29:50.090 -0.466413 0.363141 0.005653 -0.001423
27201 2025.03.12 15:29:50.092 -0.455659 0.365380 -0.009259 -0.002143
27202 2025.03.12 15:29:50.093 -0.450542 0.367379 0.005773 -0.001143
27203 2025.03.12 15:29:50.095 -0.436350 0.369018 -0.009739 -0.002143
27204 2025.03.12 15:29:50.097 -0.424956 0.370777 -0.014456 -0.003262
27205 2025.03.12 15:29:50.099 -0.409884 0.372297 0.006933 -0.002103
27206 2025.03.12 15:29:50.101 -0.390494 0.373976 0.001695 -0.001543
27207 2025.03.12 15:29:50.103 -0.380140 0.375375 -0.000104 -0.000943
27208 2025.03.12 15:29:50.105 -0.366987 0.376774 -0.016375 -0.002662
27209 2025.03.12 15:29:50.106 -0.353794 0.377774 0.003734 -0.001903
27210 2025.03.12 15:29:50.108 -0.340321 0.378813 -0.000663 -0.001863
27211 2025.03.12 15:29:50.110 -0.323770 0.379852 -0.007100 -0.002342
27212 2025.03.12 15:29:50.112 -0.314295 0.380812 -0.008819 -0.002822
27213 2025.03.12 15:29:50.114 -0.299023 0.381572 0.006573 -0.001783
27214 2025.03.12 15:29:50.116 -0.279954 0.382571 -0.014336 -0.003022
27215 2025.03.12 15:29:50.118 -0.259165 0.383171 0.006453 -0.002103
27216 2025.03.12 15:29:50.120 -0.245332 0.384250 -0.012817 -0.003142
27217 2025.03.12 15:29:50.122 -0.227302 0.384450 -0.004381 -0.003422
27218 2025.03.12 15:29:50.124 -0.210911 0.384850 0.006133 -0.002502
27219 2025.03.12 15:29:50.126 -0.194399 0.385489 -0.014456 -0.003302
27220 2025.03.12 15:29:50.128 -0.178848 0.385849 0.001376 -0.002862
27221 2025.03.12 15:29:50.130 -0.164815 0.386729 -0.015735 -0.004062
27222 2025.03.12 15:29:50.131 -0.156540 0.386849 0.003534 -0.003382
27223 2025.03.12 15:29:50.133 -0.140189 0.387448 -0.008859 -0.003982
27224 2025.03.12 15:29:50.135 -0.119480 0.387328 0.002975 -0.003342
27225 2025.03.12 15:29:50.137 -0.104927 0.387648 0.001855 -0.002942
27226 2025.03.12 15:29:50.139 -0.084259 0.388048 -0.008899 -0.003502
27227 2025.03.12 15:29:50.141 -0.070346 0.388288 -0.006060 -0.003702
27228 2025.03.12 15:29:50.143 -0.050677 0.388768 -0.009898 -0.004221
27229 2025.03.12 15:29:50.145 -0.036964 0.388608 -0.005381 -0.004301
27230 2025.03.12 15:29:50.146 -0.023571 0.389128 -0.005581 -0.004341
27231 2025.03.12 15:29:50.150 0.010411 0.389327 0.001935 -0.003742
27232 2025.03.12 15:29:50.152 0.028481 0.389407 0.002375 -0.003182
27233 2025.03.12 15:29:50.154 0.044472 0.389607 0.001695 -0.002702
27234 2025.03.12 15:29:50.155 0.050389 0.389767 0.004734 -0.001983
27235 2025.03.12 15:29:50.157 0.072377 0.389967 -0.006700 -0.002462
27236 2025.03.12 15:29:50.159 0.088769 0.389887 0.002655 -0.002063
27237 2025.03.12 15:29:50.161 0.105959 0.389927 0.002495 -0.001783
27238 2025.03.12 15:29:50.163 0.120232 0.390207 -0.005461 -0.002023
27239 2025.03.12 15:29:50.164 0.132385 0.390247 -0.007340 -0.002502
27240 2025.03.12 15:29:50.166 0.146498 0.390327 0.004534 -0.001823
27241 2025.03.12 15:29:50.168 0.166927 0.390487 -0.011618 -0.003022
27242 2025.03.12 15:29:50.170 0.179920 0.390607 -0.009499 -0.003462
27243 2025.03.12 15:29:50.172 0.197150 0.390647 -0.010418 -0.003902
27244 2025.03.12 15:29:50.173 0.209744 0.390527 -0.005101 -0.003742
27245 2025.03.12 15:29:50.175 0.223137 0.390527 0.003934 -0.003062
27246 2025.03.12 15:29:50.177 0.239928 0.390647 0.007132 -0.001903
27247 2025.03.12 15:29:50.179 0.257038 0.390807 -0.009099 -0.002782
27248 2025.03.12 15:29:50.181 0.274189 0.390767 -0.012177 -0.003902
27249 2025.03.12 15:29:50.183 0.290740 0.390807 -0.009699 -0.004062
27250 2025.03.12 15:29:50.185 0.307052 0.390807 0.005054 -0.003102
27251 2025.03.12 15:29:50.186 0.310410 0.390847 -0.008419 -0.003782
27252 2025.03.12 15:29:50.188 0.325801 0.390847 0.000456 -0.003342
27253 2025.03.12 15:29:50.190 0.340913 0.390847 0.001735 -0.002982
27254 2025.03.12 15:29:50.192 0.359383 0.390927 -0.004461 -0.003222
27255 2025.03.12 15:29:50.193 0.366180 0.391006 -0.000943 -0.002982
27256 2025.03.12 15:29:50.195 0.380612 0.391046 0.004614 -0.002143
27257 2025.03.12 15:29:50.197 0.393325 0.391046 -0.013297 -0.003342
27258 2025.03.12 15:29:50.199 0.409916 0.391086 0.005933 -0.002342
27259 2025.03.12 15:29:50.201 0.424509 0.391446 -0.011418 -0.003182
27260 2025.03.12 15:29:50.202 0.429586 0.391046 -0.013896 -0.004221
27261 2025.03.12 15:29:50.204 0.439181 0.391166 -0.010498 -0.004581
27262 2025.03.12 15:29:50.206 0.445777 0.390967 -0.002342 -0.004341
27263 2025.03.12 15:29:50.208 0.451414 0.391086 -0.005901 -0.004581
27264 2025.03.12 15:29:50.210 0.457171 0.391086 0.002015 -0.003862
27265 2025.03.12 15:29:50.212 0.461569 0.389807 0.001256 -0.003302
